4700.100652,0.062500
4700.101565,0.062500
4700.102296,0.062500
4700.103014,0.062500
4700.103732,0.062500
4700.106184,0.062500
4700.106929,0.062500
4700.107660,0.062500
4700.109638,0.062500
4700.111244,0.062500
4700.111976,0.062500
4700.113642,0.062500
4700.114369,0.062500
4700.115950,0.062500
4700.116676,0.062500
4700.118192,0.062500
4700.118924,0.062500
4700.120575,0.062500
4700.121308,0.062500
4700.122032,0.062500
4700.123598,0.062500
4700.124339,0.062500
4700.126089,0.062500
4700.126820,0.062500
4700.128454,0.062500
4700.129183,0.062500
4700.133664,0.062500
4700.134404,0.062500
4700.135127,0.062500
4700.136713,0.062500
4700.137439,0.062500
4700.139016,0.062500
4700.139763,0.062500
4700.141367,0.062500
4700.142095,0.062500
4700.143668,0.062500
4700.144399,0.062500
4700.145121,0.062500
4700.146721,0.062500
4700.147450,0.062500
4700.149163,0.062500
4700.150045,0.062500
4700.154591,0.062500
4700.155324,0.062500
4700.156918,0.062500
4700.157669,0.062500
4700.158393,0.062500
4700.160008,0.062500
4700.160736,0.062500
4700.162310,0.062500
4700.163037,0.062500
4700.164646,0.062500
4700.165372,0.062500
4700.166906,0.062500
4700.167636,0.062500
4700.169232,0.062500
4700.169968,0.062500
4700.170692,0.062500
4700.175203,0.062500
4700.175938,0.062500
4700.177591,0.062500
4700.178340,0.062500
4700.179958,0.062500
4700.180686,0.062500
4700.182252,0.062500
4700.182987,0.062500
4700.183710,0.062500
4700.185312,0.062500
4700.186040,0.062500
4700.187611,0.062500
4700.188337,0.062500
4700.189880,0.062500
4700.190610,0.062500
4700.192280,0.062500
4700.193007,0.062500
4700.196825,0.062500
4700.198830,0.062500
4700.199569,0.062500
4700.200566,0.062500
4700.202046,0.062500
4700.203838,0.062500
4700.204567,0.062500
4700.205292,0.062500
4700.206801,0.062500
4700.207528,0.062500
4700.209164,0.062500
4700.209915,0.062500
4700.211506,0.062500
4700.212232,0.062500
4700.213816,0.062500
4700.214541,0.062500
4700.218979,0.062500
4700.219724,0.062500
4700.220492,0.062500
4700.222251,0.062500
4700.222977,0.062500
4700.224630,0.062500
4700.225360,0.062500
4700.226909,0.062500
4700.227636,0.062500
4700.232563,0.062500
4700.233289,0.062500
4700.234007,0.062500
4700.235289,0.062500
4700.239520,0.062500
4700.240447,0.062500
4700.242311,0.062500
4700.243040,0.062500
4700.243761,0.062500
4700.245333,0.062500
4700.246064,0.062500
4700.247754,0.062500
4700.248481,0.062500
4700.250043,0.062500
4700.250769,0.062500
4700.252380,0.062500
4700.253105,0.062500
4700.253825,0.062500
4700.255358,0.062500
4700.256086,0.062500
4700.260574,0.062500
4700.261307,0.062500
4700.262976,0.062500
4700.263702,0.062500
4700.265213,0.062500
4700.265945,0.062500
4700.267541,0.062500
4700.268426,0.062500
4700.269151,0.062500
4700.270791,0.062500
4700.271516,0.062500
4700.273094,0.062500
4700.273820,0.062500
4700.275426,0.062500
4700.276154,0.062500
4700.276877,0.062500
4700.278418,0.062500
4700.282030,0.062500
4700.283668,0.062500
4700.284395,0.062500
4700.285988,0.062500
4700.286715,0.062500
4700.288295,0.062500
4700.289021,0.062500
4700.290618,0.062500
4700.291512,0.062500
4700.292242,0.062500
4700.294128,0.062500
4700.296037,0.062500
4700.296778,0.062500
4700.297503,0.062500
4700.299057,0.062500
4700.299836,0.062500
4700.304533,0.062500
4700.305271,0.062500
4700.305993,0.062500
4700.307566,0.062500
4700.308301,0.062500
4700.309955,0.062500
4700.310685,0.062500
4700.312254,0.062500
4700.312979,0.062500
4700.314712,0.062500
4700.315442,0.062500
4700.317045,0.062500
4700.317777,0.062500
4700.318498,0.062500
4700.320120,0.062500
4700.320844,0.062500
4700.325338,0.062500
4700.326068,0.062500
4700.327646,0.062500
4700.328375,0.062500
4700.329981,0.062500
4700.330717,0.062500
4700.331441,0.062500
4700.333046,0.062500
4700.333774,0.062500
4700.335330,0.062500
4700.336055,0.062500
4700.337748,0.062500
4700.338483,0.062500
4700.340169,0.062500
4700.340897,0.062500
4700.341633,0.062500
4700.345998,0.062500
4700.346730,0.062500
4700.348383,0.062500
4700.349114,0.062500
4700.349982,0.062500
4700.351394,0.062500
4700.353032,0.062500
4700.353766,0.062500
4700.354490,0.062500
4700.356059,0.062500
4700.356784,0.062500
4700.358485,0.062500
4700.359229,0.062500
4700.361020,0.062500
4700.361752,0.062500
4700.363364,0.062500
4700.371156,0.062500
4700.371895,0.062500
4700.372617,0.062500
4700.373336,0.062500
4700.374618,0.062500
4700.376331,0.062500
4700.377060,0.062500
4700.377781,0.062500
4700.379289,0.062500
4700.380042,0.062500
4700.381708,0.062500
4700.382435,0.062500
4700.383926,0.062500
4700.384811,0.062500
4700.388866,0.062500
4700.389591,0.062500
4700.391725,0.062500
4700.392471,0.062500
4700.393194,0.062500
4700.394663,0.062500
4700.395388,0.062500
4700.396992,0.062500
4700.397720,0.062500
4700.399183,0.062500
4700.400089,0.062500
4700.402236,0.062500
4700.402974,0.062500
4700.403698,0.062500
4700.405233,0.062500
4700.405962,0.062500
4700.410021,0.062500
4700.411476,0.062500
4700.413362,0.062500
4700.414095,0.062500
4700.414816,0.062500
4700.416248,0.062500
4700.416974,0.062500
4700.418624,0.062500
4700.419348,0.062500
4700.420943,0.062500
4700.421670,0.062500
4700.423278,0.062500
4700.424004,0.062500
4700.424728,0.062500
4700.426309,0.062500
4700.427038,0.062500
4700.431468,0.062500
4700.432204,0.062500
4700.434058,0.062500
4700.434788,0.062500
4700.436379,0.062500
4700.437106,0.062500
4700.438686,0.062500
4700.439417,0.062500
4700.440153,0.062500
4700.441750,0.062500
4700.442475,0.062500
4700.444079,0.062500
4700.444804,0.062500
4700.446357,0.062500
4700.447086,0.062500
4700.448633,0.062500
4700.449365,0.062500
4700.453849,0.062500
4700.454591,0.062500
4700.455318,0.062500
4700.457052,0.062500
4700.457778,0.062500
4700.459423,0.062500
4700.460152,0.062500
4700.461771,0.062500
4700.462497,0.062500
4700.463219,0.062500
4700.464766,0.062500
4700.465493,0.062500
4700.467094,0.062500
4700.467822,0.062500
4700.469370,0.062500
4700.470120,0.062500
4700.474488,0.062500
4700.475235,0.062500
4700.476926,0.062500
4700.477653,0.062500
4700.478375,0.062500
4700.480049,0.062500
4700.480778,0.062500
4700.482526,0.062500
4700.483254,0.062500
4700.484740,0.062500
4700.485472,0.062500
4700.487059,0.062500
4700.487789,0.062500
4700.488512,0.062500
4700.490097,0.062500
4700.490827,0.062500
4700.492414,0.062500
4700.495988,0.062500
4700.497643,0.062500
4700.498371,0.062500
4700.500052,0.062500
4700.500902,0.062500
4700.506023,0.062500
4700.506947,0.062500
4700.508673,0.062500
4700.509417,0.062500
4700.510342,0.062500
4700.511852,0.062500
4700.512589,0.062500
4700.517128,0.062500
4700.517859,0.062500
4700.519442,0.062500
4700.520188,0.062500
4700.521779,0.062500
4700.522514,0.062500
4700.523237,0.062500
4700.524817,0.062500
4700.525546,0.062500
4700.527286,0.062500
4700.528015,0.062500
4700.529664,0.062500
4700.530435,0.062500
4700.532016,0.062500
4700.532748,0.062500
4700.534329,0.062500
4700.537848,0.062500
4700.539509,0.062500
4700.540268,0.062500
4700.540995,0.062500
4700.542558,0.062500
4700.543293,0.062500
4700.544933,0.062500
4700.545662,0.062500
4700.547190,0.062500
4700.547923,0.062500
4700.549516,0.062500
4700.550430,0.062500
4700.551155,0.062500
4700.552773,0.062500
4700.553501,0.062500
4700.555112,0.062500
4700.555838,0.062500
4700.559548,0.062500
4700.560960,0.062500
4700.562615,0.062500
4700.563347,0.062500
4700.564068,0.062500
4700.565606,0.062500
4700.566331,0.062500
4700.567938,0.062500
4700.568661,0.062500
4700.569935,0.062500
4700.570671,0.062500
4700.572991,0.062500
4700.573732,0.062500
4700.574455,0.062500
4700.575929,0.062500
4700.576658,0.062500
4700.580729,0.062500
4700.581731,0.062500
4700.583611,0.062500
4700.584341,0.062500
4700.585063,0.062500
4700.586545,0.062500
4700.587271,0.062500
4700.588887,0.062500
4700.589614,0.062500
4700.591213,0.062500
4700.591945,0.062500
4700.593578,0.062500
4700.594319,0.062500
4700.595042,0.062500
4700.596718,0.062500
4700.597444,0.062500
4700.601961,0.062500
4700.602692,0.062500
4700.604622,0.062500
4700.605476,0.062500
4700.607167,0.062500
4700.607899,0.062500
4700.609450,0.062500
4700.610283,0.062500
4700.612112,0.062500
4700.612844,0.062500
4700.613566,0.062500
4700.615129,0.062500
4700.615857,0.062500
4700.617433,0.062500
4700.618158,0.062500
4700.619900,0.062500
4700.623487,0.062500
4700.625338,0.062500
4700.626069,0.062500
4700.626803,0.062500
4700.628357,0.062500
4700.629085,0.062500
4700.630761,0.062500
4700.631488,0.062500
4700.633064,0.062500
